Customer_ID_Numeric,Customer_Name,City,State,Region,Last_Purchase,Recency_Days,Num_Orders,Total_Revenue,Total_Profit,Avg_Order_Value,Primary_Category,R_Score,M_Score,Segment
1761,Scott Wright,Huntington,West Virginia,South,2024-12-12,19,1,61.34,18.95,61.34,Home & Furniture,5,1,At_Risk
1762,David Lopez,Minneapolis,Minnesota,Centre,2023-08-21,498,1,180.03,38.94,180.03,Accessories,2,1,Lost
1763,Tammy Larson,Salem,Oregon,West,2023-01-14,717,1,162.87,75.4,162.87,Accessories,1,1,Lost
1764,Jonathan Miranda DVM,Denver,Colorado,West,2023-10-29,429,1,1279.17,265.27,1279.17,Home & Furniture,2,5,High_Value
1765,Margaret Miller,Colorado Springs,Colorado,West,2024-12-26,5,1,481.65,164.95,481.65,Clothing & Apparel,5,3,Potential
1766,Joe Clark,Montpelier,Vermont,East,2024-01-09,357,1,975.92,333.33,975.92,Home & Furniture,3,4,Loyal
1767,Kristen Valdez,Tucson,Arizona,West,2023-12-06,391,1,89.11,28.58,89.11,Accessories,3,1,At_Risk
1768,Katie Wilcox MD,Portland,Oregon,West,2023-02-19,681,1,613.8,122.81,613.8,Clothing & Apparel,1,3,At_Risk
1769,Debra West,Jacksonville,Florida,South,2024-11-11,50,1,202.3,54.69,202.3,Clothing & Apparel,5,2,Potential
1770,John Miller,Kansas City,Missouri,Centre,2024-04-05,270,1,314.8,44.18,314.8,Electronics,3,2,At_Risk
1771,Holly Le MD,Wilmington,Delaware,East,2023-11-21,406,1,584.07,252.65,584.07,Accessories,2,3,At_Risk
1772,Michael Fuller,Cleveland,Ohio,Centre,2023-11-04,423,1,2286.05,232.52,2286.05,Electronics,2,5,High_Value
1773,Jacqueline Lane,Cleveland,Ohio,Centre,2024-06-10,204,1,70.1,17.37,70.1,Clothing & Apparel,4,1,At_Risk
1774,Carlos Salas MD,Columbus,Ohio,Centre,2023-09-24,464,1,96.61,43.89,96.61,Accessories,2,1,Lost
1775,Frank Harper,Indianapolis,Indiana,Centre,2024-10-21,71,1,110.71,47.39,110.71,Accessories,5,1,At_Risk
1776,Haley Waters,Seattle,Washington,West,2023-04-06,635,1,229.36,62.57,229.36,Accessories,1,2,Lost
1777,Richard Obrien,Milwaukee,Wisconsin,Centre,2023-11-17,410,1,206.96,33.06,206.96,Home & Furniture,2,2,Lost
1778,Bryan White,Worcester,Massachusetts,East,2024-03-28,278,1,103.3,24.32,103.3,Accessories,3,1,At_Risk
1779,Dennis Alvarez,Memphis,Tennessee,South,2024-03-16,290,1,1505.66,434.59,1505.66,Home & Furniture,3,5,Loyal
1780,Nicole Murphy,Grand Rapids,Michigan,Centre,2023-11-25,402,1,387.05,134.76,387.05,Clothing & Apparel,3,3,Loyal
1781,Steven Golden,Sioux Falls,South Dakota,Centre,2024-04-08,267,1,721.24,60.92,721.24,Electronics,3,4,Loyal
1782,Trevor Hayes,Nashua,New Hampshire,East,2023-10-09,449,1,493.28,68.44,493.28,Electronics,2,3,At_Risk
1783,Brendan Logan,Madison,Wisconsin,Centre,2023-11-21,406,1,304.31,41.17,304.31,Electronics,2,2,Lost
1784,Gina Hardy,Reno,Nevada,West,2024-12-07,24,1,463.94,110.12,463.94,Clothing & Apparel,5,3,Potential
1785,Justin Anthony,Jersey City,New Jersey,East,2023-01-13,718,1,1550.58,269.35,1550.58,Electronics,1,5,High_Value
1786,Gregory Taylor,Huntsville,Alabama,South,2024-11-01,60,1,242.11,114.88,242.11,Accessories,5,2,Potential
1787,Caleb Davis,Minneapolis,Minnesota,Centre,2023-12-12,385,1,51.19,18.34,51.19,Accessories,3,1,At_Risk
1788,Tyler Zimmerman,Fayetteville,Arkansas,South,2024-04-07,268,1,2531.36,836.43,2531.36,Home & Furniture,3,5,Loyal
1789,Tracy Klein,Minneapolis,Minnesota,Centre,2023-10-07,451,1,95.32,12.45,95.32,Home & Furniture,2,1,Lost
1790,Alec Bryant,Wilmington,Delaware,East,2023-11-17,410,1,665.84,282.64,665.84,Clothing & Apparel,2,4,High_Value
1791,Kathryn Finley,Burlington,Vermont,East,2024-08-13,140,1,300.88,46.64,300.88,Electronics,4,2,Potential
1792,Pamela Nelson,Madison,Wisconsin,Centre,2024-10-22,70,1,149.86,43.36,149.86,Home & Furniture,5,1,At_Risk
1793,Christopher Hunt,Gulfport,Mississippi,South,2023-08-21,498,1,762.06,102.5,762.06,Electronics,2,4,High_Value
1794,Stephen Mcknight,Cedar Rapids,Iowa,Centre,2024-12-24,7,1,1270.54,175.42,1270.54,Electronics,5,5,Champions
1795,Michael Huang,Tuscaloosa,Alabama,South,2023-02-18,682,1,1329.99,234.86,1329.99,Home & Furniture,1,5,High_Value
1796,Michelle Davenport,Milwaukee,Wisconsin,Centre,2024-05-24,221,1,1277.55,506.39,1277.55,Accessories,4,5,Champions
1797,Antonio Duncan,Rochester,New York,East,2023-07-23,527,1,2466.54,452.22,2466.54,Electronics,1,5,High_Value
1798,Caitlin Guzman,Boise,Idaho,West,2023-12-17,380,1,1326.81,348.21,1326.81,Home & Furniture,3,5,Loyal
1799,Rachel Harris,Chicago,Illinois,Centre,2024-10-10,82,1,712.98,205.31,712.98,Clothing & Apparel,4,4,Champions
1800,Gwendolyn Kaiser,Wichita,Kansas,Centre,2024-12-13,18,1,330.0,112.77,330.0,Clothing & Apparel,5,2,Potential
1801,Michael Humphrey,Cincinnati,Ohio,Centre,2024-06-01,213,1,749.12,320.56,749.12,Clothing & Apparel,4,4,Champions
1802,Krista Jordan,St. Louis,Missouri,Centre,2024-07-14,170,1,641.12,95.76,641.12,Electronics,4,4,Champions
1803,Robert Thomas,Tucson,Arizona,West,2023-06-24,556,1,280.61,84.74,280.61,Clothing & Apparel,1,2,Lost
1804,Jocelyn Woods,Columbia,South Carolina,South,2023-12-03,394,1,266.88,101.3,266.88,Accessories,3,2,At_Risk
1805,Caitlin Allen,Albuquerque,New Mexico,West,2024-04-25,250,1,1009.03,183.92,1009.03,Electronics,3,4,Loyal
1806,Kyle Smith,Kansas City,Missouri,Centre,2024-05-23,222,1,437.12,39.79,437.12,Electronics,4,3,Potential
1807,Kelly Harper,Montgomery,Alabama,South,2024-03-27,279,1,914.0,225.34,914.0,Clothing & Apparel,3,4,Loyal
1808,Frank Pope,Dallas,Texas,South,2023-03-19,653,1,1857.99,326.97,1857.99,Electronics,1,5,High_Value
1809,Katrina Mora,Manchester,New Hampshire,East,2023-11-03,424,1,806.14,177.98,806.14,Home & Furniture,2,4,High_Value
1810,Denise Sullivan,Rochester,New York,East,2024-01-28,338,1,316.01,135.18,316.01,Clothing & Apparel,3,2,At_Risk
1811,Elizabeth Callahan,Tallahassee,Florida,South,2024-03-10,296,1,286.61,86.69,286.61,Clothing & Apparel,3,2,At_Risk
1812,Larry Jones,Lincoln,Nebraska,Centre,2023-10-16,442,1,648.11,60.25,648.11,Electronics,2,4,High_Value
1813,Jeffrey Vaughn,Cincinnati,Ohio,Centre,2023-01-04,727,1,1747.26,722.15,1747.26,Clothing & Apparel,1,5,High_Value
1814,Anthony Steele,Portland,Oregon,West,2024-02-01,334,1,229.98,70.33,229.98,Accessories,3,2,At_Risk
1815,Mrs. Danielle Thomas,Jersey City,New Jersey,East,2023-08-03,516,1,3977.76,845.42,3977.76,Home & Furniture,2,5,High_Value
1816,Scott Turner,Newark,New Jersey,East,2023-06-07,573,1,462.52,188.08,462.52,Clothing & Apparel,1,3,At_Risk
1817,Nathan Bruce,Seattle,Washington,West,2023-10-04,454,1,148.78,25.1,148.78,Home & Furniture,2,1,Lost
1818,Bryan Johnson,Rapid City,South Dakota,Centre,2023-10-21,437,1,423.79,121.78,423.79,Clothing & Apparel,2,3,At_Risk
1819,Tara Rodriguez,Boise,Idaho,West,2023-05-18,593,1,705.87,247.08,705.87,Accessories,1,4,High_Value
1820,Jason Harris,Madison,Wisconsin,Centre,2024-01-31,335,1,112.2,16.5,112.2,Home & Furniture,3,1,At_Risk
1821,Victoria Carpenter,Albuquerque,New Mexico,West,2023-05-28,583,1,308.43,117.34,308.43,Clothing & Apparel,1,2,Lost
1822,Thomas Patton,Chicago,Illinois,Centre,2023-11-03,424,1,437.54,105.8,437.54,Clothing & Apparel,2,3,At_Risk
1823,Nicole Moran,Oklahoma City,Oklahoma,South,2024-04-05,270,1,620.66,156.43,620.66,Home & Furniture,3,3,Loyal
1824,Tiffany Moore,Burlington,Vermont,East,2023-05-07,604,1,1081.36,343.07,1081.36,Home & Furniture,1,5,High_Value
1825,Karen Mercado,San Antonio,Texas,South,2024-01-09,357,1,137.78,18.45,137.78,Home & Furniture,3,1,At_Risk
1826,Daniel Mack,Worcester,Massachusetts,East,2024-11-22,39,1,925.45,118.13,925.45,Electronics,5,4,Champions
1827,Andrew Brown,St. Paul,Minnesota,Centre,2024-02-02,333,1,786.32,318.8,786.32,Clothing & Apparel,3,4,Loyal
1828,Jacqueline Watson,Cleveland,Ohio,Centre,2024-12-20,11,1,2071.98,200.53,2071.98,Electronics,5,5,Champions
1829,Ashley Moreno,Grand Rapids,Michigan,Centre,2023-11-27,400,1,1646.18,531.47,1646.18,Home & Furniture,3,5,Loyal
1830,Andrew Howard,Wichita,Kansas,Centre,2024-10-13,79,1,445.3,36.67,445.3,Electronics,4,3,Potential
1831,Richard Lawson,Las Vegas,Nevada,West,2024-06-21,193,1,199.02,55.27,199.02,Clothing & Apparel,4,2,Potential
1832,Allison Jones,San Jose,California,West,2024-01-05,361,1,787.44,135.23,787.44,Home & Furniture,3,4,Loyal
1833,Sheila Mccoy MD,Dallas,Texas,South,2023-08-26,493,1,436.38,112.03,436.38,Accessories,2,3,At_Risk
1834,Maxwell Schmidt,San Antonio,Texas,South,2024-08-09,144,1,1363.12,541.07,1363.12,Clothing & Apparel,4,5,Champions
1835,Dennis Moore,Gulfport,Mississippi,South,2023-11-12,415,1,305.94,39.62,305.94,Home & Furniture,2,2,Lost
1836,Mary Cameron,Fargo,North Dakota,Centre,2023-12-26,371,1,239.2,60.09,239.2,Home & Furniture,3,2,At_Risk
1837,Rebecca Gibson,Phoenix,Arizona,West,2024-11-13,48,1,1009.96,344.14,1009.96,Home & Furniture,5,4,Champions
1838,Robert Davies,Sioux Falls,South Dakota,Centre,2024-12-17,14,1,135.9,52.79,135.9,Clothing & Apparel,5,1,At_Risk
1839,Sharon Ray,Jersey City,New Jersey,East,2023-11-09,418,1,1172.01,269.68,1172.01,Home & Furniture,2,5,High_Value
1840,Michael Logan,Orlando,Florida,South,2024-01-02,364,1,624.0,121.8,624.0,Home & Furniture,3,3,Loyal
1841,William Fernandez,Huntington,West Virginia,South,2024-01-08,358,1,135.23,48.39,135.23,Clothing & Apparel,3,1,At_Risk
1842,Darin Jensen,Phoenix,Arizona,West,2024-08-17,136,1,386.32,74.94,386.32,Electronics,4,3,Potential
1843,Heather Aguilar,Boise,Idaho,West,2024-11-19,42,1,788.85,121.06,788.85,Electronics,5,4,Champions
1844,Melissa Gaines,Louisville,Kentucky,South,2023-11-28,399,1,635.28,108.66,635.28,Electronics,3,4,Loyal
1845,Patrick Hardy,Santa Fe,New Mexico,West,2024-08-24,129,1,1500.78,211.95,1500.78,Home & Furniture,4,5,Champions
1846,Cory Bennett,Annapolis,Maryland,East,2023-12-19,378,1,123.06,27.29,123.06,Home & Furniture,3,1,At_Risk
1847,John Odom,Rochester,New York,East,2024-09-05,117,1,823.85,126.53,823.85,Electronics,4,4,Champions
1848,Kimberly Cole,New Haven,Connecticut,East,2024-11-29,32,1,2095.02,251.55,2095.02,Home & Furniture,5,5,Champions
1849,Helen Waters,Rochester,New York,East,2024-06-02,212,1,1609.41,294.54,1609.41,Electronics,4,5,Champions
1850,Tracy Deleon,Rapid City,South Dakota,Centre,2023-11-04,423,1,809.23,268.3,809.23,Home & Furniture,2,4,High_Value
1851,Melissa Williams,Lincoln,Nebraska,Centre,2024-01-10,356,1,155.1,39.73,155.1,Clothing & Apparel,3,1,At_Risk
1852,Carolyn Fisher,Casper,Wyoming,West,2023-02-06,694,1,493.21,83.17,493.21,Electronics,1,3,At_Risk
1853,Steven Hamilton,Springfield,Illinois,Centre,2024-12-23,8,2,2610.48,396.53,1305.24,Clothing & Apparel,5,5,Champions
1854,Michelle Rodriguez,Casper,Wyoming,West,2023-11-26,401,1,145.08,27.59,145.08,Electronics,3,1,At_Risk
1855,Jason Dawson,San Jose,California,West,2023-03-22,650,1,528.0,133.19,528.0,Home & Furniture,1,3,At_Risk
1856,Randy Martinez,Tallahassee,Florida,South,2023-09-09,479,1,318.58,54.7,318.58,Home & Furniture,2,2,Lost
1857,Maria Lynch,Sacramento,California,West,2023-12-17,380,1,3239.08,496.37,3239.08,Home & Furniture,3,5,Loyal
1858,Shannon Humphrey,Dover,Delaware,East,2024-10-15,77,1,1076.61,416.19,1076.61,Clothing & Apparel,4,5,Champions
1859,Michelle Ramirez,Chicago,Illinois,Centre,2023-11-12,415,1,102.82,42.84,102.82,Clothing & Apparel,2,1,Lost
1860,Tracey Jones,Reno,Nevada,West,2023-12-19,378,1,721.9,64.77,721.9,Electronics,3,4,Loyal
1861,Mason Watson,Boston,Massachusetts,East,2024-09-02,120,1,755.82,106.66,755.82,Electronics,4,4,Champions
1862,Jordan Bennett,Annapolis,Maryland,East,2023-01-12,719,1,190.44,45.92,190.44,Home & Furniture,1,1,Lost
1863,Debbie Cunningham,Birmingham,Alabama,South,2023-12-07,390,1,268.86,88.55,268.86,Clothing & Apparel,3,2,At_Risk
1864,Laurie Garcia,Boston,Massachusetts,East,2024-12-31,0,1,1459.95,223.39,1459.95,Electronics,5,5,Champions
1865,Angela Villarreal,Columbus,Ohio,Centre,2023-09-03,485,1,547.69,105.05,547.69,Home & Furniture,2,3,At_Risk
1866,Amber Long,New York City,New York,East,2024-11-21,40,1,542.91,70.31,542.91,Home & Furniture,5,3,Potential
1867,William Wagner,Salem,Oregon,West,2023-08-20,499,1,1542.08,165.57,1542.08,Electronics,2,5,High_Value
1868,Gary Bell,Pittsburgh,Pennsylvania,East,2023-08-02,517,1,792.04,119.3,792.04,Electronics,2,4,High_Value
1869,Joanne Barrera,Annapolis,Maryland,East,2023-07-08,542,1,501.87,159.07,501.87,Accessories,1,3,At_Risk
1870,Ms. Heather Bonilla MD,Mesa,Arizona,West,2023-12-10,387,1,2053.88,274.92,2053.88,Electronics,3,5,Loyal
1871,Leslie Hayes,Rapid City,South Dakota,Centre,2024-01-20,346,1,716.26,157.61,716.26,Home & Furniture,3,4,Loyal
1872,Dustin Reed,Des Moines,Iowa,Centre,2024-11-29,32,1,2657.16,409.66,2657.16,Electronics,5,5,Champions
1873,Paula Hicks,Grand Rapids,Michigan,Centre,2023-12-08,389,1,1368.8,214.11,1368.8,Electronics,3,5,Loyal
1874,Anita Murphy,Manchester,New Hampshire,East,2023-10-04,454,1,180.01,41.54,180.01,Home & Furniture,2,1,Lost
1875,Mary Gonzales,Dallas,Texas,South,2024-01-28,338,1,239.8,83.08,239.8,Accessories,3,2,At_Risk
1876,Courtney Adams,Chicago,Illinois,Centre,2024-12-17,14,1,685.59,130.97,685.59,Electronics,5,4,Champions
1877,Eric Dunn,Tallahassee,Florida,South,2024-11-04,57,1,733.81,85.71,733.81,Electronics,5,4,Champions
1878,Christopher Murray,Reno,Nevada,West,2024-07-25,159,1,106.62,25.17,106.62,Clothing & Apparel,4,1,At_Risk
1879,Amanda Smith,Glendale,Arizona,West,2024-09-22,100,1,156.85,77.71,156.85,Accessories,4,1,At_Risk
1880,Robert Harris,Hartford,Connecticut,East,2023-02-26,674,1,123.45,59.96,123.45,Accessories,1,1,Lost
1881,Melissa Evans,Little Rock,Arkansas,South,2024-11-14,47,1,253.78,110.11,253.78,Clothing & Apparel,5,2,Potential
1882,Tara Chase,Newark,New Jersey,East,2024-12-09,22,1,277.41,76.34,277.41,Home & Furniture,5,2,Potential
1883,Mackenzie Hall,Manchester,New Hampshire,East,2023-12-17,380,1,320.06,90.84,320.06,Clothing & Apparel,3,2,At_Risk
1884,James Webb,Baltimore,Maryland,East,2024-12-24,7,1,491.76,174.8,491.76,Clothing & Apparel,5,3,Potential
1885,Katherine Miller,Rapid City,South Dakota,Centre,2023-11-22,405,1,114.96,14.33,114.96,Home & Furniture,2,1,Lost
1886,Erica Smith,Mesa,Arizona,West,2023-12-19,378,1,161.4,70.67,161.4,Clothing & Apparel,3,1,At_Risk
1887,Linda Hanson,Mesa,Arizona,West,2023-12-21,376,1,1257.21,302.72,1257.21,Home & Furniture,3,5,Loyal
1888,Tommy Hall,Manchester,New Hampshire,East,2024-10-27,65,1,589.58,83.53,589.58,Electronics,5,3,Potential
1889,Erika Anthony,Milwaukee,Wisconsin,Centre,2023-04-20,621,1,436.44,123.48,436.44,Home & Furniture,1,3,At_Risk
1890,Elizabeth West,Spokane,Washington,West,2024-02-18,317,1,3390.0,463.18,3390.0,Home & Furniture,3,5,Loyal
1891,Crystal Sims,Annapolis,Maryland,East,2023-12-10,387,1,823.3,160.68,823.3,Electronics,3,4,Loyal
1892,Daniel Murphy,Salt Lake City,Utah,West,2023-10-24,434,1,413.54,100.28,413.54,Clothing & Apparel,2,3,At_Risk
1893,Jamie Stanley,Albuquerque,New Mexico,West,2023-11-17,410,1,504.31,149.19,504.31,Home & Furniture,2,3,At_Risk
1894,Courtney Duncan,Cedar Rapids,Iowa,Centre,2023-06-11,569,1,60.8,14.35,60.8,Clothing & Apparel,1,1,Lost
1895,Aaron Harding,Madison,Wisconsin,Centre,2024-01-03,363,1,339.73,105.9,339.73,Clothing & Apparel,3,2,At_Risk
1896,Jennifer Peterson,Rochester,New York,East,2023-05-27,584,1,318.78,59.28,318.78,Electronics,1,2,Lost
1897,Daniel Roth,St. Louis,Missouri,Centre,2024-11-10,51,1,415.59,75.48,415.59,Electronics,5,3,Potential
1898,Robert Dickerson,Columbia,South Carolina,South,2024-09-04,118,1,30.95,11.66,30.95,Clothing & Apparel,4,1,At_Risk
1899,William Hudson,Topeka,Kansas,Centre,2023-12-11,386,1,277.54,96.84,277.54,Accessories,3,2,At_Risk
1900,Andrew Baker,Newark,New Jersey,East,2023-03-18,654,1,600.09,135.72,600.09,Home & Furniture,1,3,At_Risk
1901,Phyllis Ruiz,Little Rock,Arkansas,South,2024-10-18,74,1,470.78,51.8,470.78,Electronics,5,3,Potential
1902,Richard Morrow,Rochester,New York,East,2023-05-17,594,1,586.69,180.48,586.69,Home & Furniture,1,3,At_Risk
1903,Brandon Guerra,Manchester,New Hampshire,East,2023-11-13,414,1,1111.44,226.89,1111.44,Home & Furniture,2,5,High_Value
1904,Jeremy Vega,San Jose,California,West,2023-09-11,477,1,29.62,9.9,29.62,Clothing & Apparel,2,1,Lost
1905,Ricardo Ortega,Louisville,Kentucky,South,2024-04-02,273,1,413.35,69.94,413.35,Electronics,3,3,Loyal
1906,Diana Ramirez,Boston,Massachusetts,East,2024-12-15,16,1,64.8,14.7,64.8,Clothing & Apparel,5,1,At_Risk
1907,Jacqueline Mayer,Wilmington,Delaware,East,2024-10-13,79,1,2042.95,379.99,2042.95,Electronics,4,5,Champions
1908,Mary Johnson,New York City,New York,East,2023-04-21,620,1,771.78,312.57,771.78,Clothing & Apparel,1,4,High_Value
1909,Linda Good,Atlanta,Georgia,South,2023-08-22,497,1,513.38,63.62,513.38,Electronics,2,3,At_Risk
1910,Ryan Lamb,Albuquerque,New Mexico,West,2023-07-10,540,1,282.99,108.27,282.99,Clothing & Apparel,1,2,Lost
1911,Charles Marshall,Rapid City,South Dakota,Centre,2023-01-05,726,1,603.75,74.05,603.75,Home & Furniture,1,3,At_Risk
1912,John Patterson,Madison,Wisconsin,Centre,2024-03-05,301,1,242.55,74.05,242.55,Clothing & Apparel,3,2,At_Risk
1913,David Reynolds,Seattle,Washington,West,2023-10-15,443,1,339.55,59.96,339.55,Electronics,2,2,Lost
1914,Brian Wagner,New York City,New York,East,2024-09-09,113,1,927.69,226.89,927.69,Clothing & Apparel,4,4,Champions
1915,Andrew Gordon,Lincoln,Nebraska,Centre,2024-10-21,71,1,70.29,27.66,70.29,Accessories,5,1,At_Risk
1916,Michael Rogers,Boston,Massachusetts,East,2023-12-20,377,1,223.0,73.47,223.0,Accessories,3,2,At_Risk
1917,Anita Sullivan,Billings,Montana,West,2024-08-10,143,1,412.83,77.91,412.83,Electronics,4,3,Potential
1918,Gregory Carter,Dover,Delaware,East,2024-10-17,75,1,833.04,213.03,833.04,Clothing & Apparel,5,4,Champions
1919,Samantha Marquez,Nashua,New Hampshire,East,2024-03-29,277,1,190.34,64.61,190.34,Home & Furniture,3,1,At_Risk
1920,Christine Jenkins,Missoula,Montana,West,2023-06-13,567,1,803.99,114.08,803.99,Electronics,1,4,High_Value
1921,Kristen Salinas,Sioux Falls,South Dakota,Centre,2024-06-29,185,1,158.37,64.3,158.37,Accessories,4,1,At_Risk
1922,Lori Moore,Worcester,Massachusetts,East,2024-11-08,53,1,424.47,63.2,424.47,Home & Furniture,5,3,Potential
1923,Kristin Hendrix,Salt Lake City,Utah,West,2023-10-29,429,1,83.71,30.7,83.71,Accessories,2,1,Lost
1924,Theodore Jacobson,Manchester,New Hampshire,East,2023-09-15,473,1,344.34,64.21,344.34,Electronics,2,2,Lost
1925,Mr. Charles Owens,Pittsburgh,Pennsylvania,East,2023-11-17,410,1,175.68,26.04,175.68,Electronics,2,1,Lost
1926,Noah Bridges,Memphis,Tennessee,South,2024-10-17,75,1,318.66,92.32,318.66,Accessories,5,2,Potential
1927,Sean Bryant,Missoula,Montana,West,2024-06-10,204,1,119.98,22.24,119.98,Accessories,4,1,At_Risk
1928,Paul Mendez,Reno,Nevada,West,2023-06-15,565,1,317.26,92.01,317.26,Clothing & Apparel,1,2,Lost
1929,Jasmin Wright,Salem,Oregon,West,2023-08-01,518,1,640.96,219.84,640.96,Home & Furniture,2,4,High_Value
1930,Nancy Oconnor,Manchester,New Hampshire,East,2024-08-10,143,1,180.37,33.33,180.37,Electronics,4,1,At_Risk
1931,Janet Lewis,Fargo,North Dakota,Centre,2023-10-20,438,1,202.92,80.93,202.92,Accessories,2,2,Lost
1932,Peter Carroll,Minneapolis,Minnesota,Centre,2023-06-17,563,1,1044.85,109.35,1044.85,Electronics,1,4,High_Value
1933,James Crane,San Jose,California,West,2023-10-24,434,1,2055.12,297.82,2055.12,Electronics,2,5,High_Value
1934,Sean Hebert,St. Louis,Missouri,Centre,2023-11-08,419,1,772.87,193.14,772.87,Home & Furniture,2,4,High_Value
1935,Sean Hernandez,Santa Fe,New Mexico,West,2024-12-03,28,1,144.26,58.89,144.26,Clothing & Apparel,5,1,At_Risk
1936,Nicole Warren,Portland,Oregon,West,2024-12-25,6,1,240.72,99.01,240.72,Accessories,5,2,Potential
1937,Steven Young,Boise,Idaho,West,2023-07-16,534,1,743.45,124.58,743.45,Home & Furniture,1,4,High_Value
1938,Becky Simmons,Huntington,West Virginia,South,2023-04-22,619,1,104.18,45.6,104.18,Accessories,1,1,Lost
1939,Mark Bennett,Atlanta,Georgia,South,2023-10-12,446,1,344.72,100.18,344.72,Clothing & Apparel,2,2,Lost
1940,Jessica Hernandez,Portland,Oregon,West,2024-08-29,124,2,470.05,213.2,235.025,Accessories,4,3,Potential
1941,Tracy Johnson,Montpelier,Vermont,East,2023-09-20,468,1,1634.3,323.03,1634.3,Electronics,2,5,High_Value
1942,Danny Schmidt,Louisville,Kentucky,South,2023-11-03,424,1,365.32,63.97,365.32,Home & Furniture,2,2,Lost
1943,Travis English,Colorado Springs,Colorado,West,2024-04-22,253,1,126.01,39.73,126.01,Accessories,3,1,At_Risk
1944,Matthew Erickson,Colorado Springs,Colorado,West,2023-10-03,455,1,262.51,106.09,262.51,Clothing & Apparel,2,2,Lost
1945,Samantha Pineda,New Orleans,Louisiana,South,2024-02-09,326,1,1537.52,130.56,1537.52,Electronics,3,5,Loyal
1946,Joel Juarez,Jackson,Mississippi,South,2023-11-04,423,1,75.79,32.34,75.79,Clothing & Apparel,2,1,Lost
1947,Jasmine Taylor,Columbia,South Carolina,South,2023-11-27,400,1,309.28,62.57,309.28,Clothing & Apparel,3,2,At_Risk
1948,Dustin Brock,Jersey City,New Jersey,East,2024-12-05,26,1,105.6,19.59,105.6,Accessories,5,1,At_Risk
1949,Joan Smith,Dover,Delaware,East,2024-02-03,332,1,183.72,42.01,183.72,Home & Furniture,3,1,At_Risk
1950,Brittney Gutierrez,Santa Fe,New Mexico,West,2023-09-05,483,1,205.06,84.59,205.06,Accessories,2,2,Lost
1951,Mr. Clinton Ramirez,New Haven,Connecticut,East,2023-11-03,424,1,979.27,129.94,979.27,Electronics,2,4,High_Value
1952,Molly Hughes,Lincoln,Nebraska,Centre,2024-01-20,346,1,729.56,131.33,729.56,Home & Furniture,3,4,Loyal
1953,Scott Dunn,Kansas City,Missouri,Centre,2023-04-06,635,1,145.03,24.78,145.03,Electronics,1,1,Lost
1954,Ashley Sanchez,Glendale,Arizona,West,2024-10-06,86,1,808.0,260.31,808.0,Accessories,4,4,Champions
1955,Jacob Parker,Mesa,Arizona,West,2024-07-23,161,1,213.11,84.49,213.11,Accessories,4,2,Potential
1956,Yolanda Barnes,Burlington,Vermont,East,2023-11-17,410,1,88.22,36.58,88.22,Clothing & Apparel,2,1,Lost
1957,Brandon Perkins,Grand Rapids,Michigan,Centre,2024-04-10,265,1,213.68,98.9,213.68,Accessories,3,2,At_Risk
